study_id,findings_token_count,has_findings,has_impression
2077_aug_1,50,1,1
2077_aug_2,53,1,1
2077_aug_3,51,1,1
2077_aug_4,54,1,1
2077_aug_5,56,1,1
2077_aug_6,55,1,1
2079,27,1,1
2079_aug_1,32,1,1
2079_aug_2,30,1,1
2079_aug_3,28,1,1
2079_aug_4,30,1,1
2079_aug_5,29,1,1
2079_aug_6,27,1,1
2080,0,0,1
2080_aug_1,0,0,1
2080_aug_2,0,0,1
2080_aug_3,0,0,1
2080_aug_4,0,0,1
2080_aug_5,0,0,1
2080_aug_6,0,0,1
2081,16,1,1
2081_aug_1,17,1,1
2081_aug_2,18,1,1
2081_aug_3,22,1,1
2081_aug_4,17,1,1
2081_aug_5,20,1,1
2081_aug_6,17,1,1
2082,24,1,1
2082_aug_1,25,1,1
2082_aug_2,25,1,1
2082_aug_3,29,1,1
2082_aug_4,28,1,1
2082_aug_5,27,1,1
2082_aug_6,26,1,1
2083,18,1,1
2083_aug_1,24,1,1
2083_aug_2,24,1,1
2083_aug_3,24,1,1
2083_aug_4,18,1,1
2083_aug_5,24,1,1
2083_aug_6,24,1,1
2084,29,1,1
2084_aug_1,31,1,1
2084_aug_2,33,1,1
2084_aug_3,31,1,1
2084_aug_4,31,1,1
2084_aug_5,29,1,1
2084_aug_6,32,1,1
2088,30,1,1
2088_aug_1,33,1,1
2088_aug_2,34,1,1
2088_aug_3,33,1,1
2088_aug_4,33,1,1
2088_aug_5,33,1,1
2088_aug_6,30,1,1
2089,0,0,1
2089_aug_1,0,0,1
2089_aug_2,0,0,1
2089_aug_3,0,0,1
2089_aug_4,0,0,1
2089_aug_5,0,0,1
2089_aug_6,0,0,1
2090,16,1,1
2090_aug_1,19,1,1
2090_aug_2,20,1,1
2090_aug_3,21,1,1
2090_aug_4,19,1,1
2090_aug_5,20,1,1
2090_aug_6,20,1,1
2092,33,1,1
2092_aug_1,36,1,1
2092_aug_2,39,1,1
2092_aug_3,38,1,1
2092_aug_4,35,1,1
2092_aug_5,45,1,1
2092_aug_6,38,1,1
2093,15,1,1
2093_aug_1,16,1,1
2093_aug_2,18,1,1
2093_aug_3,18,1,1
2093_aug_4,18,1,1
2093_aug_5,15,1,1
2093_aug_6,16,1,1
2094,31,1,1
2094_aug_1,36,1,1
2094_aug_2,32,1,1
2094_aug_3,32,1,1
2094_aug_4,34,1,1
2094_aug_5,35,1,1
2094_aug_6,35,1,1
2095,21,1,1
2095_aug_1,22,1,1
2095_aug_2,24,1,1
2095_aug_3,23,1,1
2095_aug_4,26,1,1
2095_aug_5,24,1,1
2095_aug_6,23,1,1
2096,12,1,1
2096_aug_1,17,1,1
2096_aug_2,16,1,1
2096_aug_3,13,1,1
2096_aug_4,13,1,1
2096_aug_5,12,1,1
2096_aug_6,14,1,1
2097,20,1,1
2097_aug_1,24,1,1
2097_aug_2,20,1,1
2097_aug_3,21,1,1
2097_aug_4,22,1,1
2097_aug_5,23,1,1
2097_aug_6,23,1,1
2102,25,1,1
2102_aug_1,26,1,1
2102_aug_2,27,1,1
2102_aug_3,26,1,1
2102_aug_4,38,1,1
2102_aug_5,31,1,1
2102_aug_6,29,1,1
2105,0,0,1
2105_aug_1,0,0,1
2105_aug_2,0,0,1
2105_aug_3,0,0,1
2105_aug_4,0,0,1
2105_aug_5,0,0,1
2105_aug_6,0,0,1
2106,6,1,1
2106_aug_1,6,1,1
2106_aug_2,6,1,1
2106_aug_3,6,1,1
2106_aug_4,6,1,1
2106_aug_5,6,1,1
2106_aug_6,8,1,1
2108,9,1,1
2108_aug_1,12,1,1
2108_aug_2,11,1,1
2108_aug_3,9,1,1
2108_aug_4,9,1,1
2108_aug_5,9,1,1
2108_aug_6,10,1,1
2109,26,1,1
2109_aug_1,29,1,1
2109_aug_2,32,1,1
2109_aug_3,28,1,1
2109_aug_4,27,1,1
2109_aug_5,26,1,1
2109_aug_6,27,1,1
2110,7,1,1
2110_aug_1,9,1,1
2110_aug_2,13,1,1
2110_aug_3,10,1,1
2110_aug_4,10,1,1
2110_aug_5,7,1,1
2110_aug_6,9,1,1
2111,17,1,1
2111_aug_1,18,1,1
2111_aug_2,18,1,1
2111_aug_3,17,1,1
2111_aug_4,19,1,1
2111_aug_5,18,1,1
2111_aug_6,17,1,1
2112,33,1,1
2112_aug_1,39,1,1
2112_aug_2,36,1,1
2112_aug_3,35,1,1
2112_aug_4,36,1,1
2112_aug_5,38,1,1
2112_aug_6,33,1,1
2113,37,1,1
2113_aug_1,46,1,1
2113_aug_2,44,1,1
2113_aug_3,43,1,1
2113_aug_4,47,1,1
2113_aug_5,38,1,1
2113_aug_6,43,1,1
2116,28,1,1
2116_aug_1,30,1,1
2116_aug_2,29,1,1
2116_aug_3,30,1,1
2116_aug_4,30,1,1
2116_aug_5,31,1,1
2116_aug_6,29,1,1
2120,7,1,1
2120_aug_1,7,1,1
2120_aug_2,7,1,1
2120_aug_3,12,1,1
2120_aug_4,11,1,1
2120_aug_5,9,1,1
2120_aug_6,7,1,1
2121,41,1,1
2121_aug_1,45,1,1
2121_aug_2,44,1,1
2121_aug_3,42,1,1
2121_aug_4,44,1,1
2121_aug_5,43,1,1
2121_aug_6,44,1,1
2123,15,1,1
2123_aug_1,15,1,1
2123_aug_2,15,1,1
2123_aug_3,16,1,1
2123_aug_4,16,1,1
2123_aug_5,15,1,1
2123_aug_6,15,1,1
2124,23,1,1
2124_aug_1,32,1,1
2124_aug_2,29,1,1
2124_aug_3,26,1,1
2124_aug_4,26,1,1
2124_aug_5,26,1,1
2124_aug_6,26,1,1
2125,0,0,1
2125_aug_1,0,0,1
2125_aug_2,0,0,1
2125_aug_3,0,0,1
2125_aug_4,0,0,1
2125_aug_5,0,0,1
2125_aug_6,0,0,1
2126,0,0,1
2126_aug_1,0,0,1
2126_aug_2,0,0,1
2126_aug_3,0,0,1
2126_aug_4,0,0,1
2126_aug_5,0,0,1
2126_aug_6,0,0,1
2127,17,1,1
2127_aug_1,17,1,1
2127_aug_2,17,1,1
2127_aug_3,18,1,1
2127_aug_4,17,1,1
2127_aug_5,19,1,1
2127_aug_6,18,1,1
2128,0,0,1
2128_aug_1,0,0,1
2128_aug_2,0,0,1
2128_aug_3,0,0,1
2128_aug_4,0,0,1
2128_aug_5,0,0,1
2128_aug_6,0,0,1
2131,22,1,1
2131_aug_1,25,1,1
2131_aug_2,22,1,1
2131_aug_3,27,1,1
2131_aug_4,31,1,1
2131_aug_5,29,1,1
2131_aug_6,28,1,1
2132,13,1,1
2132_aug_1,14,1,1
2132_aug_2,15,1,1
2132_aug_3,13,1,1
2132_aug_4,13,1,1
2132_aug_5,13,1,1
2132_aug_6,19,1,1
2133,0,0,1
2133_aug_1,0,0,1
2133_aug_2,0,0,1
2133_aug_3,0,0,1
2133_aug_4,0,0,1
2133_aug_5,0,0,1
2133_aug_6,0,0,1
2134,0,0,1
2134_aug_1,0,0,1
2134_aug_2,0,0,1
2134_aug_3,0,0,1
2134_aug_4,0,0,1
2134_aug_5,0,0,1
2134_aug_6,0,0,1
2138,32,1,1
2138_aug_1,33,1,1
2138_aug_2,32,1,1
2138_aug_3,34,1,1
2138_aug_4,35,1,1
2138_aug_5,37,1,1
2138_aug_6,35,1,1
2139,24,1,1
2139_aug_1,24,1,1
2139_aug_2,25,1,1
2139_aug_3,24,1,1
2139_aug_4,26,1,1
2139_aug_5,25,1,1
2139_aug_6,24,1,1
2140,21,1,1
2140_aug_1,25,1,1
2140_aug_2,22,1,1
2140_aug_3,28,1,1
2140_aug_4,22,1,1
2140_aug_5,24,1,1
2140_aug_6,22,1,1
2141,18,1,1
2141_aug_1,19,1,1
2141_aug_2,19,1,1
2141_aug_3,19,1,1
2141_aug_4,20,1,1
2141_aug_5,20,1,1
2141_aug_6,21,1,1
2144,19,1,1
2144_aug_1,22,1,1
2144_aug_2,20,1,1
2144_aug_3,23,1,1
2144_aug_4,22,1,1
2144_aug_5,20,1,1
2144_aug_6,26,1,1
2146,11,1,1
2146_aug_1,11,1,1
2146_aug_2,11,1,1
2146_aug_3,12,1,1
2146_aug_4,11,1,1
2146_aug_5,12,1,1
2146_aug_6,11,1,1
2148,11,1,1
2148_aug_1,11,1,1
2148_aug_2,11,1,1
2148_aug_3,11,1,1
2148_aug_4,11,1,1
2148_aug_5,11,1,1
2148_aug_6,15,1,1
2149,34,1,1
2149_aug_1,37,1,1
2149_aug_2,39,1,1
2149_aug_3,38,1,1
2149_aug_4,38,1,1
2149_aug_5,36,1,1
2149_aug_6,36,1,1
2151,29,1,1
2151_aug_1,32,1,1
2151_aug_2,36,1,1
2151_aug_3,33,1,1
2151_aug_4,32,1,1
2151_aug_5,32,1,1
2151_aug_6,35,1,1
2152,15,1,1
2152_aug_1,24,1,1
2152_aug_2,18,1,1
2152_aug_3,19,1,1
2152_aug_4,19,1,1
2152_aug_5,21,1,1
2152_aug_6,20,1,1
2153,21,1,1
2153_aug_1,30,1,1
2153_aug_2,26,1,1
2153_aug_3,21,1,1
2153_aug_4,24,1,1
2153_aug_5,24,1,1
2153_aug_6,27,1,1
2154,0,0,1
2154_aug_1,0,0,1
2154_aug_2,0,0,1
2154_aug_3,0,0,1
2154_aug_4,0,0,1
2154_aug_5,0,0,1
2154_aug_6,0,0,1
2157,0,0,1
2157_aug_1,0,0,1
2157_aug_2,0,0,1
2157_aug_3,0,0,1
2157_aug_4,0,0,1
2157_aug_5,0,0,1
2157_aug_6,0,0,1
2159,14,1,1
2159_aug_1,16,1,1
2159_aug_2,14,1,1
2159_aug_3,17,1,1
2159_aug_4,16,1,1
2159_aug_5,15,1,1
2159_aug_6,17,1,1
2161,27,1,1
2161_aug_1,39,1,1
2161_aug_2,39,1,1
2161_aug_3,36,1,1
2161_aug_4,34,1,1
2161_aug_5,30,1,1
2161_aug_6,36,1,1
2163,37,1,1
2163_aug_1,40,1,1
2163_aug_2,43,1,1
2163_aug_3,42,1,1
2163_aug_4,39,1,1
2163_aug_5,40,1,1
2163_aug_6,40,1,1
2164,0,0,1
2164_aug_1,0,0,1
2164_aug_2,0,0,1
2164_aug_3,0,0,1
2164_aug_4,0,0,1
2164_aug_5,0,0,1
2164_aug_6,0,0,1
2165,35,1,1
2165_aug_1,39,1,1
2165_aug_2,38,1,1
2165_aug_3,36,1,1
2165_aug_4,38,1,1
2165_aug_5,42,1,1
2165_aug_6,40,1,1
2166,9,1,1
2166_aug_1,9,1,1
2166_aug_2,10,1,1
2166_aug_3,9,1,1
2166_aug_4,11,1,1
2166_aug_5,9,1,1
2166_aug_6,12,1,1
2167,26,1,1
2167_aug_1,33,1,1
2167_aug_2,30,1,1
2167_aug_3,33,1,1
2167_aug_4,29,1,1
2167_aug_5,34,1,1
2167_aug_6,34,1,1
2169,31,1,1
2169_aug_1,38,1,1
2169_aug_2,36,1,1
2169_aug_3,35,1,1
2169_aug_4,39,1,1
2169_aug_5,38,1,1
2169_aug_6,33,1,1
2170,0,0,1
2170_aug_1,0,0,1
2170_aug_2,0,0,1
2170_aug_3,0,0,1
2170_aug_4,0,0,1
2170_aug_5,0,0,1
2170_aug_6,0,0,1
2171,17,1,1
2171_aug_1,18,1,1
2171_aug_2,18,1,1
2171_aug_3,19,1,1
2171_aug_4,18,1,1
2171_aug_5,18,1,1
2171_aug_6,22,1,1
2172,22,1,1
2172_aug_1,25,1,1
2172_aug_2,22,1,1
2172_aug_3,24,1,1
2172_aug_4,22,1,1
2172_aug_5,28,1,1
2172_aug_6,23,1,1
2173,26,1,1
2173_aug_1,36,1,1
2173_aug_2,30,1,1
2173_aug_3,26,1,1
2173_aug_4,29,1,1
2173_aug_5,28,1,1
2173_aug_6,29,1,1
2174,16,1,1
2174_aug_1,16,1,1
2174_aug_2,16,1,1
2174_aug_3,16,1,1
2174_aug_4,16,1,1
2174_aug_5,20,1,1
2174_aug_6,16,1,1
2175,25,1,1
2175_aug_1,29,1,1
2175_aug_2,29,1,1
2175_aug_3,28,1,1
2175_aug_4,27,1,1
2175_aug_5,26,1,1
2175_aug_6,28,1,1
2176,20,1,1
2176_aug_1,23,1,1
2176_aug_2,22,1,1
2176_aug_3,26,1,1
2176_aug_4,23,1,1
2176_aug_5,21,1,1
2176_aug_6,25,1,1
2177,25,1,1
2177_aug_1,28,1,1
2177_aug_2,28,1,1
2177_aug_3,29,1,1
2177_aug_4,26,1,1
2177_aug_5,26,1,1
2177_aug_6,29,1,1
2178,0,0,1
2178_aug_1,0,0,1
2178_aug_2,0,0,1
2178_aug_3,0,0,1
2178_aug_4,0,0,1
2178_aug_5,0,0,1
2178_aug_6,0,0,1
2180,0,0,1
2180_aug_1,0,0,1
2180_aug_2,0,0,1
2180_aug_3,0,0,1
2180_aug_4,0,0,1
2180_aug_5,0,0,1
2180_aug_6,0,0,1
2181,26,1,1
2181_aug_1,32,1,1
2181_aug_2,31,1,1
2181_aug_3,29,1,1
2181_aug_4,30,1,1
2181_aug_5,27,1,1
2181_aug_6,32,1,1
2183,11,1,1
2183_aug_1,14,1,1
2183_aug_2,12,1,1
2183_aug_3,13,1,1
2183_aug_4,11,1,1
2183_aug_5,13,1,1
2183_aug_6,13,1,1
2185,16,1,1
2185_aug_1,21,1,1
2185_aug_2,21,1,1
2185_aug_3,19,1,1
2185_aug_4,18,1,1
2185_aug_5,20,1,1
2185_aug_6,23,1,1
2186,13,1,1
2186_aug_1,13,1,1
2186_aug_2,14,1,1
2186_aug_3,15,1,1
2186_aug_4,16,1,1
2186_aug_5,18,1,1
2186_aug_6,15,1,1
2187,48,1,1
2187_aug_1,51,1,1
2187_aug_2,53,1,1
2187_aug_3,54,1,1
2187_aug_4,60,1,1
2187_aug_5,51,1,1
2187_aug_6,56,1,1
2188,0,0,1
2188_aug_1,0,0,1
2188_aug_2,0,0,1
2188_aug_3,0,0,1
2188_aug_4,0,0,1
2188_aug_5,0,0,1
2188_aug_6,0,0,1
2191,21,1,1
2191_aug_1,27,1,1
2191_aug_2,27,1,1
2191_aug_3,21,1,1
2191_aug_4,28,1,1
2191_aug_5,30,1,1
2191_aug_6,26,1,1
2192,33,1,1
2192_aug_1,37,1,1
2192_aug_2,39,1,1
2192_aug_3,40,1,1
2192_aug_4,37,1,1
2192_aug_5,35,1,1
2192_aug_6,43,1,1
2193,28,1,1
2193_aug_1,34,1,1
2193_aug_2,31,1,1
2193_aug_3,34,1,1
2193_aug_4,33,1,1
2193_aug_5,31,1,1
2193_aug_6,32,1,1
2194,0,0,1
2194_aug_1,0,0,1
2194_aug_2,0,0,1
2194_aug_3,0,0,1
2194_aug_4,0,0,1
2194_aug_5,0,0,1
2194_aug_6,0,0,1
2195,27,1,1
2195_aug_1,29,1,1
2195_aug_2,29,1,1
2195_aug_3,29,1,1
2195_aug_4,32,1,1
2195_aug_5,28,1,1
2195_aug_6,30,1,1
2197,16,1,1
2197_aug_1,20,1,1
2197_aug_2,16,1,1
2197_aug_3,20,1,1
2197_aug_4,18,1,1
2197_aug_5,19,1,1
2197_aug_6,17,1,1
2198,22,1,1
2198_aug_1,26,1,1
2198_aug_2,27,1,1
2198_aug_3,26,1,1
2198_aug_4,25,1,1
2198_aug_5,29,1,1
2198_aug_6,26,1,1
2200,25,1,1
2200_aug_1,28,1,1
2200_aug_2,30,1,1
2200_aug_3,30,1,1
2200_aug_4,28,1,1
2200_aug_5,28,1,1
2200_aug_6,29,1,1
2203,25,1,1
2203_aug_1,29,1,1
2203_aug_2,26,1,1
2203_aug_3,28,1,1
2203_aug_4,29,1,1
2203_aug_5,26,1,1
2203_aug_6,26,1,1
2206,14,1,1
2206_aug_1,16,1,1
2206_aug_2,17,1,1
2206_aug_3,17,1,1
2206_aug_4,17,1,1
2206_aug_5,17,1,1
2206_aug_6,17,1,1
2208,13,1,1
2208_aug_1,16,1,1
2208_aug_2,15,1,1
2208_aug_3,15,1,1
2208_aug_4,16,1,1
2208_aug_5,19,1,1
2208_aug_6,16,1,1
2209,12,1,1
2209_aug_1,12,1,1
2209_aug_2,14,1,1
2209_aug_3,12,1,1
2209_aug_4,12,1,1
2209_aug_5,14,1,1
2209_aug_6,14,1,1
2210,20,1,1
2210_aug_1,23,1,1
2210_aug_2,21,1,1
2210_aug_3,25,1,1
2210_aug_4,23,1,1
2210_aug_5,25,1,1
2210_aug_6,26,1,1
2211,21,1,1
2211_aug_1,24,1,1
2211_aug_2,23,1,1
2211_aug_3,22,1,1
2211_aug_4,24,1,1
2211_aug_5,25,1,1
2211_aug_6,25,1,1
2212,14,1,1
2212_aug_1,14,1,1
2212_aug_2,17,1,1
2212_aug_3,20,1,1
2212_aug_4,22,1,1
2212_aug_5,15,1,1
2212_aug_6,16,1,1
2217,26,1,1
2217_aug_1,28,1,1
2217_aug_2,27,1,1
2217_aug_3,30,1,1
2217_aug_4,29,1,1
2217_aug_5,30,1,1
2217_aug_6,29,1,1
2218,31,1,1
2218_aug_1,34,1,1
2218_aug_2,32,1,1
2218_aug_3,33,1,1
2218_aug_4,34,1,1
2218_aug_5,32,1,1
2218_aug_6,33,1,1
2220,35,1,1
2220_aug_1,36,1,1
2220_aug_2,38,1,1
2220_aug_3,36,1,1
2220_aug_4,38,1,1
2220_aug_5,36,1,1
2220_aug_6,37,1,1
2221,0,0,1
2221_aug_1,0,0,1
2221_aug_2,0,0,1
2221_aug_3,0,0,1
2221_aug_4,0,0,1
2221_aug_5,0,0,1
2221_aug_6,0,0,1
2224,29,1,1
2224_aug_1,36,1,1
2224_aug_2,32,1,1
2224_aug_3,32,1,1
2224_aug_4,32,1,1
2224_aug_5,31,1,1
2224_aug_6,35,1,1
2225,19,1,1
2225_aug_1,22,1,1
2225_aug_2,19,1,1
2225_aug_3,21,1,1
2225_aug_4,22,1,1
2225_aug_5,19,1,1
2225_aug_6,21,1,1
2226,19,1,1
2226_aug_1,19,1,1
2226_aug_2,19,1,1
2226_aug_3,19,1,1
2226_aug_4,21,1,1
2226_aug_5,19,1,1
2226_aug_6,19,1,1
2231,21,1,1
2231_aug_1,22,1,1
2231_aug_2,21,1,1
2231_aug_3,21,1,1
2231_aug_4,21,1,1
2231_aug_5,22,1,1
2231_aug_6,21,1,1
2232,21,1,1
2232_aug_1,22,1,1
2232_aug_2,21,1,1
2232_aug_3,22,1,1
2232_aug_4,21,1,1
2232_aug_5,24,1,1
2232_aug_6,23,1,1
2234,0,0,1
2234_aug_1,0,0,1
2234_aug_2,0,0,1
2234_aug_3,0,0,1
2234_aug_4,0,0,1
2234_aug_5,0,0,1
2234_aug_6,0,0,1
2235,19,1,1
2235_aug_1,22,1,1
2235_aug_2,22,1,1
2235_aug_3,29,1,1
2235_aug_4,22,1,1
2235_aug_5,27,1,1
2235_aug_6,21,1,1
2237,0,0,1
2237_aug_1,0,0,1
2237_aug_2,0,0,1
2237_aug_3,0,0,1
2237_aug_4,0,0,1
2237_aug_5,0,0,1
2237_aug_6,0,0,1
2239,33,1,1
2239_aug_1,43,1,1
2239_aug_2,37,1,1
2239_aug_3,38,1,1
2239_aug_4,41,1,1
2239_aug_5,37,1,1
2239_aug_6,35,1,1
2241,39,1,1
2241_aug_1,44,1,1
2241_aug_2,42,1,1
2241_aug_3,46,1,1
2241_aug_4,46,1,1
2241_aug_5,45,1,1
2241_aug_6,41,1,1
2245,16,1,1
2245_aug_1,16,1,1
2245_aug_2,16,1,1
2245_aug_3,16,1,1
2245_aug_4,19,1,1
2245_aug_5,19,1,1
2245_aug_6,17,1,1
2246,26,1,1
2246_aug_1,29,1,1
2246_aug_2,31,1,1
2246_aug_3,27,1,1
2246_aug_4,33,1,1
2246_aug_5,28,1,1
2246_aug_6,32,1,1
2247,11,1,1
2247_aug_1,16,1,1
2247_aug_2,13,1,1
2247_aug_3,14,1,1
2247_aug_4,14,1,1
2247_aug_5,12,1,1
2247_aug_6,15,1,1
2248,21,1,1
2248_aug_1,32,1,1
2248_aug_2,27,1,1
2248_aug_3,24,1,1
2248_aug_4,27,1,1
2248_aug_5,24,1,1
2248_aug_6,30,1,1
2251,7,1,1
2251_aug_1,7,1,1
2251_aug_2,7,1,1
2251_aug_3,12,1,1
2251_aug_4,9,1,1
2251_aug_5,7,1,1
2251_aug_6,7,1,1
2252,14,1,1
2252_aug_1,22,1,1
2252_aug_2,24,1,1
2252_aug_3,18,1,1
2252_aug_4,16,1,1
2252_aug_5,16,1,1
2252_aug_6,22,1,1
2254,13,1,1
2254_aug_1,16,1,1
2254_aug_2,16,1,1
2254_aug_3,14,1,1
2254_aug_4,15,1,1
2254_aug_5,17,1,1
2254_aug_6,17,1,1
2255,34,1,1
2255_aug_1,41,1,1
2255_aug_2,37,1,1
2255_aug_3,37,1,1
2255_aug_4,38,1,1
2255_aug_5,39,1,1
2255_aug_6,36,1,1
2257,18,1,1
2257_aug_1,24,1,1
2257_aug_2,24,1,1
2257_aug_3,18,1,1
2257_aug_4,23,1,1
2257_aug_5,20,1,1
2257_aug_6,22,1,1
2258,25,1,1
2258_aug_1,30,1,1
2258_aug_2,25,1,1
2258_aug_3,28,1,1
2258_aug_4,25,1,1
2258_aug_5,30,1,1
2258_aug_6,29,1,1
2259,47,1,1
2259_aug_1,49,1,1
2259_aug_2,49,1,1
2259_aug_3,54,1,1
2259_aug_4,51,1,1
2259_aug_5,51,1,1
2259_aug_6,53,1,1
2260,16,1,1
2260_aug_1,20,1,1
2260_aug_2,18,1,1
2260_aug_3,16,1,1
2260_aug_4,17,1,1
2260_aug_5,18,1,1
2260_aug_6,21,1,1
2261,37,1,1
2261_aug_1,39,1,1
2261_aug_2,38,1,1
2261_aug_3,39,1,1
2261_aug_4,45,1,1
2261_aug_5,45,1,1
2261_aug_6,43,1,1
2263,26,1,1
2263_aug_1,29,1,1
2263_aug_2,29,1,1
2263_aug_3,27,1,1
2263_aug_4,27,1,1
2263_aug_5,29,1,1
2263_aug_6,28,1,1
2264,21,1,1
2264_aug_1,25,1,1
2264_aug_2,24,1,1
2264_aug_3,22,1,1
2264_aug_4,27,1,1
2264_aug_5,23,1,1
2264_aug_6,26,1,1
2265,0,0,1
2265_aug_1,0,0,1
2265_aug_2,0,0,1
2265_aug_3,0,0,1
2265_aug_4,0,0,1
2265_aug_5,0,0,1
2265_aug_6,0,0,1
2266,0,0,1
2266_aug_1,0,0,1
2266_aug_2,0,0,1
2266_aug_3,0,0,1
2266_aug_4,0,0,1
2266_aug_5,0,0,1
2266_aug_6,0,0,1
2267,20,1,1
2267_aug_1,21,1,1
2267_aug_2,23,1,1
2267_aug_3,25,1,1
2267_aug_4,21,1,1
2267_aug_5,21,1,1
2267_aug_6,24,1,1
2270,39,1,1
2270_aug_1,48,1,1
2270_aug_2,45,1,1
2270_aug_3,44,1,1
2270_aug_4,46,1,1
2270_aug_5,41,1,1
2270_aug_6,43,1,1
2271,35,1,1
2271_aug_1,38,1,1
2271_aug_2,39,1,1
2271_aug_3,36,1,1
2271_aug_4,39,1,1
2271_aug_5,40,1,1
2271_aug_6,36,1,1
2272,0,0,1
2272_aug_1,0,0,1
2272_aug_2,0,0,1
2272_aug_3,0,0,1
2272_aug_4,0,0,1
2272_aug_5,0,0,1
2272_aug_6,0,0,1
2274,11,1,1
2274_aug_1,11,1,1
2274_aug_2,12,1,1
2274_aug_3,14,1,1
2274_aug_4,14,1,1
2274_aug_5,12,1,1
2274_aug_6,11,1,1
2275,29,1,1
2275_aug_1,35,1,1
2275_aug_2,36,1,1
2275_aug_3,29,1,1
2275_aug_4,32,1,1
2275_aug_5,35,1,1
2275_aug_6,33,1,1
2276,28,1,1
2276_aug_1,30,1,1
2276_aug_2,33,1,1
2276_aug_3,33,1,1
2276_aug_4,32,1,1
2276_aug_5,32,1,1
2276_aug_6,34,1,1
2278,22,1,1
2278_aug_1,25,1,1
2278_aug_2,23,1,1
2278_aug_3,23,1,1
2278_aug_4,24,1,1
2278_aug_5,26,1,1
2278_aug_6,24,1,1
2279,30,1,1
2279_aug_1,40,1,1
2279_aug_2,40,1,1
2279_aug_3,37,1,1
2279_aug_4,41,1,1
2279_aug_5,31,1,1
2279_aug_6,38,1,1
2280,0,0,1
2280_aug_1,0,0,1
2280_aug_2,0,0,1
2280_aug_3,0,0,1
2280_aug_4,0,0,1
2280_aug_5,0,0,1
2280_aug_6,0,0,1
2282,27,1,1
2282_aug_1,28,1,1
2282_aug_2,30,1,1
2282_aug_3,31,1,1
2282_aug_4,30,1,1
2282_aug_5,28,1,1
2282_aug_6,27,1,1
2283,25,1,1
2283_aug_1,28,1,1
2283_aug_2,28,1,1
2283_aug_3,31,1,1
2283_aug_4,27,1,1
2283_aug_5,25,1,1
2283_aug_6,32,1,1
2285,28,1,1
2285_aug_1,29,1,1
2285_aug_2,28,1,1
2285_aug_3,29,1,1
2285_aug_4,28,1,1
2285_aug_5,29,1,1
2285_aug_6,29,1,1
2286,18,1,1
2286_aug_1,22,1,1
2286_aug_2,24,1,1
2286_aug_3,21,1,1
2286_aug_4,23,1,1
2286_aug_5,26,1,1
2286_aug_6,20,1,1
2287,0,0,1
2287_aug_1,0,0,1
2287_aug_2,0,0,1
2287_aug_3,0,0,1
2287_aug_4,0,0,1
2287_aug_5,0,0,1
2287_aug_6,0,0,1
2288,22,1,1
2288_aug_1,24,1,1
2288_aug_2,25,1,1
2288_aug_3,25,1,1
2288_aug_4,25,1,1
2288_aug_5,27,1,1
2288_aug_6,26,1,1
2289,28,1,1
2289_aug_1,28,1,1
2289_aug_2,30,1,1
2289_aug_3,28,1,1
2289_aug_4,32,1,1
2289_aug_5,29,1,1
2289_aug_6,28,1,1
2290,22,1,1
2290_aug_1,27,1,1
2290_aug_2,23,1,1
2290_aug_3,29,1,1
2290_aug_4,26,1,1
2290_aug_5,25,1,1
2290_aug_6,25,1,1
2291,23,1,1
2291_aug_1,31,1,1
2291_aug_2,33,1,1
2291_aug_3,28,1,1
2291_aug_4,29,1,1
2291_aug_5,27,1,1
2291_aug_6,29,1,1
2293,25,1,1
2293_aug_1,31,1,1
2293_aug_2,27,1,1
2293_aug_3,27,1,1
2293_aug_4,29,1,1
2293_aug_5,26,1,1
2293_aug_6,26,1,1
2294,0,0,1
2294_aug_1,0,0,1
2294_aug_2,0,0,1
2294_aug_3,0,0,1
2294_aug_4,0,0,1
2294_aug_5,0,0,1
2294_aug_6,0,0,1
2296,26,1,1
2296_aug_1,30,1,1
2296_aug_2,31,1,1
2296_aug_3,32,1,1
2296_aug_4,29,1,1
2296_aug_5,27,1,1
2296_aug_6,32,1,1
2297,11,1,1
2297_aug_1,11,1,1
2297_aug_2,16,1,1
2297_aug_3,11,1,1
2297_aug_4,13,1,1
2297_aug_5,14,1,1
2297_aug_6,13,1,1
2300,15,1,1
2300_aug_1,16,1,1
2300_aug_2,19,1,1
2300_aug_3,16,1,1
2300_aug_4,21,1,1
2300_aug_5,21,1,1
2300_aug_6,19,1,1
2301,12,1,1
2301_aug_1,15,1,1
2301_aug_2,14,1,1
2301_aug_3,15,1,1
2301_aug_4,14,1,1
2301_aug_5,15,1,1
2301_aug_6,13,1,1
2302,22,1,1
2302_aug_1,25,1,1
2302_aug_2,27,1,1
2302_aug_3,24,1,1
2302_aug_4,24,1,1
2302_aug_5,27,1,1
2302_aug_6,26,1,1
2303,0,0,1
2303_aug_1,0,0,1
2303_aug_2,0,0,1
2303_aug_3,0,0,1
2303_aug_4,0,0,1
2303_aug_5,0,0,1
2303_aug_6,0,0,1
2305,11,1,1
2305_aug_1,11,1,1
2305_aug_2,16,1,1
2305_aug_3,13,1,1
2305_aug_4,14,1,1
2305_aug_5,11,1,1
2305_aug_6,11,1,1
2310,13,1,1
2310_aug_1,19,1,1
2310_aug_2,15,1,1
2310_aug_3,15,1,1
2310_aug_4,18,1,1
2310_aug_5,18,1,1
2310_aug_6,19,1,1
2312,7,1,1
2312_aug_1,9,1,1
2312_aug_2,7,1,1
